Year,Month,Day,Temp at Recording,Dew Point / Frost Point,Wet Bulb Temp,Surface Temperature,Temperature Range,Temp Max,Temp Min,Specific Humidity,Relative Humidity,Precipitation
2000,2,12,-9.94,-12.99,-11.47,-11.31,9.4,-4.35,-13.74,1.28,81,0
2000,2,13,-5.76,-7.44,-6.6,-5.97,12.08,-1.72,-13.8,2.26,89.81,5.16
2000,2,14,-2.41,-2.83,-2.62,-2.42,6.02,0.05,-5.97,3.17,98.56,13.8
2000,2,15,-5.53,-6.29,-5.91,-5.78,9.09,-1.88,-10.98,2.38,97.5,0.35
2000,2,16,-2.1,-2.73,-2.41,-2.2,6.52,0.31,-6.2,3.17,96.69,2.46
2000,2,17,-9.8,-11.95,-10.88,-10.74,8.28,-6.22,-14.51,1.46,86.62,0.08
2000,2,18,-6.61,-7.44,-7.02,-6.64,7.91,-3.16,-11.06,2.2,97,7.27
2000,2,19,-5.12,-5.79,-5.45,-4.99,6.16,-1.5,-7.67,2.5,98,2.45
2000,2,20,-3.31,-3.95,-3.63,-3.29,4.53,-1.08,-5.61,2.87,97.38,1.46
2000,2,21,-2.82,-3.56,-3.19,-3.06,5.34,0.23,-5.12,2.93,96.62,0.28
2000,2,22,-0.7,-1.74,-1.22,-1.01,6.53,1.8,-4.73,3.36,93.44,1.97
2000,2,23,3.58,2.39,2.98,3.09,5.45,6.25,0.8,4.58,91.12,0.64
2000,2,24,6.06,5.44,5.75,5.55,10.3,11.79,1.48,5.68,94.25,0.51
2000,2,25,6.97,6.62,6.8,6.54,7.99,10.44,2.45,6.16,97.31,5.09
2000,2,26,5.4,3.93,4.66,5.3,8.85,9.92,1.07,5.13,90.5,1.21
2000,2,27,8.51,7.19,7.86,8.26,9.02,14.03,5,6.47,91.69,13.21
2000,2,28,2.15,-0.16,0.99,2.34,5.67,4.42,-1.25,3.85,85.12,2.46
2000,2,29,-0.04,-3.83,-1.94,0.07,8.74,5.1,-3.64,2.87,77.5,0.15
2000,3,1,4.12,1.01,2.56,4.01,9.49,9.44,-0.06,4.27,80.69,1.51
2000,3,2,-0.78,-2.7,-1.74,-0.41,3.84,1.23,-2.61,3.17,87.25,3.43
2000,3,3,-1.74,-4.78,-3.26,-1.29,5.15,1.37,-3.77,2.69,81.31,0.11
2000,3,4,0.22,-2.89,-1.34,0.28,9.58,5.35,-4.23,3.11,81.38,0.03
2000,3,5,1.28,-0.49,0.4,1.44,7.41,5.47,-1.94,3.72,88.94,0.05
2000,3,6,1.07,-2.64,-0.79,0.33,8.55,5.8,-2.75,3.17,77.5,0
2000,3,7,7.24,3.37,5.3,6.7,17.92,16.89,-1.03,5.13,78.69,1.17
2000,3,8,12.01,10.38,11.19,10.68,16.46,20.02,3.57,8.12,88.31,1.05
2000,3,9,14.07,11.12,12.59,13.59,17.68,20.94,3.26,8.61,83.25,4.81
2000,3,10,-1.42,-5.21,-3.31,-0.39,7.04,2.51,-4.54,2.56,76.88,0.69
2000,3,11,-0.44,-2.23,-1.33,0.23,7.08,3.22,-3.86,3.3,88.44,4.06
2000,3,12,-1.05,-2.66,-1.85,-0.51,5.14,0.64,-4.5,3.17,89.5,6.56
2000,3,13,-1.24,-5.37,-3.3,-1.59,6.87,2.08,-4.78,2.56,74.56,0.02
2000,3,14,1.85,0.23,1.04,1.83,7.79,6.65,-1.14,3.91,88.62,0.62
2000,3,15,5.06,3.76,4.41,4.92,9.5,9.83,0.33,5.13,91.56,2.62
2000,3,16,3.32,1.93,2.62,3.45,10.18,7.79,-2.39,4.58,90.81,7.5
2000,3,17,-4.5,-7.99,-6.24,-3.97,7.77,-1.74,-9.51,2.08,78.19,2.32
2000,3,18,-3.99,-8.81,-6.39,-4.1,11.64,2.12,-9.52,1.95,70.44,0
2000,3,19,0.31,-3.49,-1.59,0.56,11.2,5.98,-5.23,2.93,77.31,0
2000,3,20,3.15,-0.77,1.19,3.2,10.23,9.64,-0.58,3.6,77.56,0
2000,3,21,4.42,2.55,3.48,4.5,11.3,11.44,0.14,4.64,88.25,0.25
2000,3,22,6.71,2.85,4.78,6.38,15.18,15.21,0.03,4.7,79.25,0.01
2000,3,23,6.83,4.97,5.9,5.97,11.99,13.53,1.54,5.43,88,0.04
2000,3,24,8.56,2.68,5.62,8.05,15.08,17.28,2.2,4.64,71.38,0.04
2000,3,25,12.03,9.09,10.56,11.86,14.57,19.99,5.42,7.51,83.06,1.39
2000,3,26,5.15,1.24,3.19,5.43,9.39,8.25,-1.15,4.27,76.88,0.69
2000,3,27,5.58,2.7,4.14,5.76,13.7,11.9,-1.8,4.88,83,4.3
2000,3,28,3.53,1.41,2.47,3.9,5.34,6.58,1.26,4.39,86.81,13.64
2000,3,29,2.69,0.69,1.69,3.09,2.04,3.47,1.43,4.09,86.75,3.42
2000,3,30,1.98,-0.58,0.7,2.36,8.08,6.13,-1.95,3.72,84.12,0.56
2000,3,31,2.4,-1.24,0.58,2.2,10.02,7.95,-2.07,3.48,78.62,0.02
2000,4,1,6.37,0.72,3.54,6.16,18.38,15.72,-2.66,4.09,71.94,0
2000,4,2,8.15,6.8,7.48,7.79,6.28,11.63,5.35,6.29,91.12,9.79
2000,4,3,9.31,8.23,8.76,9.23,8.66,14.01,5.34,6.96,92.81,11.7
2000,4,4,7.6,6.24,6.92,7.51,10.56,11.74,1.18,6.23,91.06,18.47
2000,4,5,0.01,-2.9,-1.45,0.7,4.98,2.13,-2.85,3.11,81.62,1.25
2000,4,6,5.73,2.15,3.94,5.93,16.19,13.71,-2.48,4.7,78.88,0.83
2000,4,7,7.06,2.64,4.85,7.24,13.66,13.77,0.1,4.7,76.94,3.91
2000,4,8,6.43,4.83,5.63,6.68,18.25,16.66,-1.6,5.86,89.88,14.88
2000,4,9,-1.92,-4.11,-3.02,-1.17,4.77,0.56,-4.21,2.87,85.94,7.2
2000,4,10,-0.77,-2.79,-1.78,-0.3,6.86,1.98,-4.88,3.11,87.31,1.02
2000,4,11,1,-1.24,-0.13,1.1,8.29,4.3,-3.99,3.54,86.25,2.72
2000,4,12,-0.48,-3.28,-1.88,0.09,6.62,2.93,-3.69,2.99,82.75,0.34
2000,4,13,2.67,-4.19,-0.76,2.37,12.98,8.93,-4.06,2.81,66,0
2000,4,14,7.93,3.41,5.67,8.02,16.67,15.7,-0.97,5.07,75.06,0
2000,4,15,14.37,10.97,12.67,14.14,14.49,21.69,7.19,8.42,81.56,0.06
2000,4,16,8.74,6.91,7.83,8.87,9.04,12.29,3.25,6.41,88.12,0.27
2000,4,17,4.05,1.6,2.82,4.62,4.16,6.63,2.48,4.33,85.12,4.61
2000,4,18,3.7,2.34,3.02,4.25,4.03,5.99,1.96,4.58,90.81,6.33
2000,4,19,8.76,5.85,7.3,8.9,11.5,14.15,2.65,5.92,83.44,0.89
2000,4,20,9.85,8.29,9.07,9.62,8.09,14.32,6.24,6.96,90.31,10.03
2000,4,21,9.49,7.79,8.64,9.59,5.49,11.34,5.86,6.77,89.25,10.01
2000,4,22,5.05,3.57,4.31,5.55,3.38,7.01,3.63,5,90.25,4.64
2000,4,23,4.44,3.02,3.73,4.96,3.48,6.26,2.79,4.82,90.81,3.46
2000,4,24,7.44,3.07,5.26,7.47,11.23,13.83,2.61,4.82,76.88,0.01
2000,4,25,6.94,1.09,4.01,6.98,13.64,14.15,0.51,4.15,70.69,0.04
2000,4,26,5.94,1.28,3.61,6.44,13.32,11.98,-1.35,4.27,75.19,0.17
2000,4,27,5.72,3.16,4.44,5.87,6.31,8.82,2.51,4.82,84.56,1.78
2000,4,28,9.62,2.55,6.08,7.9,12.98,15.72,2.73,4.64,65.31,0.01
2000,4,29,10.58,4.48,7.53,10.34,16.47,18.69,2.22,5.31,70.12,0.09
2000,4,30,6.74,0.89,3.82,7.15,9.09,11.13,2.05,4.15,70.44,0.41
2000,5,1,9.88,6.74,8.31,10.24,13.2,16.41,3.2,6.47,82,8.66
2000,5,2,9.77,5.02,7.4,9.61,7.3,14.12,6.83,5.55,74.75,1.29
2000,5,3,12.12,4.34,8.23,11.74,17.21,19.82,2.61,5.31,63.69,0
2000,5,4,15.94,12.31,14.12,16.05,12.77,21.95,9.18,9.22,81.06,0.77
2000,5,5,19.55,16.79,18.17,19.45,8.59,24.41,15.82,12.08,85.12,1.86
2000,5,6,19.8,16.85,18.33,19.77,11.59,25.48,13.9,12.21,84.44,0.02
2000,5,7,20.87,17.37,19.12,20.88,11.07,26.59,15.53,12.63,82.06,1.01
2000,5,8,21.77,17.99,19.88,21.69,11.56,27.8,16.23,13.18,81.06,1.01
2000,5,9,22.23,19.43,20.83,22.22,6.51,25.76,19.26,14.53,84.69,6.17
2000,5,10,17.63,15.84,16.73,18.04,11.37,22.05,10.68,11.78,89.5,30.35
2000,5,11,12.4,7.08,9.73,12.86,9.09,17.03,7.94,6.41,72.31,3.47
2000,5,12,14.87,13.15,14.01,15.37,8.51,19.12,10.61,9.77,90,33.46
2000,5,13,18.26,16.5,17.37,18.48,13.51,25.11,11.6,12.33,89.81,12.19
2000,5,14,10.44,5.01,7.73,11.24,9.23,15.24,6.01,5.49,71.25,0.16
2000,5,15,8.91,3.48,6.19,9.61,9.05,13.61,4.55,4.94,72.25,0.15
2000,5,16,10.38,4.15,7.26,11,15.69,17.86,2.17,5.19,70.5,0.09
2000,5,17,14.45,8.73,11.59,14.85,15.08,20.9,5.82,7.2,71.69,0.01
2000,5,18,15.51,13.14,14.33,15.81,13.69,23.15,9.46,9.7,86.12,17.22
2000,5,19,7.51,5.08,6.3,8.43,4.48,9.6,5.12,5.49,85,5.12
2000,5,20,9.1,7.55,8.33,9.8,6.23,12.08,5.85,6.59,90.31,3.49
2000,5,21,10.92,9.5,10.21,11.01,2.96,12.4,9.44,7.51,91.12,2.54
2000,5,22,12.95,11.19,12.07,13.17,9.12,16.94,7.83,8.48,89.12,2.75
2000,5,23,14.78,12.2,13.49,14.99,12.27,20.8,8.53,9.16,86.12,7.53
2000,5,24,16.54,14.02,15.28,16.65,7.42,20.71,13.29,10.31,86.31,12.67
2000,5,25,13.48,10.6,12.05,13.89,7.33,16.32,8.99,8.24,83.69,3.86
2000,5,26,11.79,7.72,9.75,12.34,9.52,16.3,6.78,6.65,77.88,0.07
2000,5,27,12.49,8.2,10.35,12.94,11.5,18.33,6.83,6.9,77.06,0.08
2000,5,28,12.9,8.29,10.59,13.2,12.58,18.49,5.91,6.96,76.25,0.46
2000,5,29,14.21,9.72,11.96,14.6,10.33,19.03,8.7,7.63,76.62,0.21
2000,5,30,15.58,10.79,13.19,15.98,11.56,21.55,9.98,8.12,75.94,0.04
2000,5,31,18.45,14.3,16.38,18.65,13.52,25.01,11.48,10.56,78.44,0.4
2000,6,1,18.62,14.14,16.38,18.65,8.14,23.36,15.22,10.25,77.5,3.52
2000,6,2,19.13,15.45,17.29,19.42,16.01,28.03,12.02,11.47,79.94,6.3
2000,6,3,13.21,7.2,10.2,13.44,8.45,17.78,9.33,6.41,69.38,0.48
2000,6,4,14.76,5.4,10.08,14.39,12,21.6,9.6,5.74,57.81,1.35
2000,6,5,12.36,9.9,11.12,13.12,7.53,15.83,8.3,7.69,85.62,7.93
2000,6,6,10.7,9.36,10.03,11.47,3.19,11.96,8.77,7.45,91.44,9.69
2000,6,7,14.26,10.23,12.24,14.52,11.73,19.45,7.72,7.87,78.62,0.14
2000,6,8,17.65,13.24,15.45,17.87,10.26,22.73,12.47,9.64,76.62,0.63
2000,6,9,19.38,16.22,17.8,19.19,8.33,23.77,15.44,11.72,82.31,0.77
2000,6,10,21.9,17.33,19.62,21.92,12.59,27.84,15.25,12.57,77.31,0.98
2000,6,11,19.85,17.86,18.85,20.1,9.95,24.62,14.68,13.06,88.88,13.57
2000,6,12,15.19,13.39,14.29,15.8,7.7,19.55,11.85,9.7,89.56,4.44
2000,6,13,16.73,15.82,16.28,17.15,5.02,18.37,13.36,11.41,94.38,21.18
2000,6,14,20.73,18.38,19.55,20.91,9.3,26.18,16.87,13.43,87.31,3.38
2000,6,15,21.73,18.79,20.26,21.91,10.46,26.96,16.51,13.92,84.31,4.68
2000,6,16,24.02,20.38,22.2,24.12,10.19,28.57,18.37,15.32,81.38,1.27
2000,6,17,19.83,16.02,17.93,20.21,10.2,23.05,12.84,11.72,80,1.48
2000,6,18,13.86,10.91,12.39,14.65,8.21,18.92,10.71,8.24,83.81,5.72
2000,6,19,16.13,10.97,13.55,16.65,12.73,21.8,9.06,8.24,74.12,0.6
2000,6,20,19.34,13.67,16.51,19.73,11.08,24.98,13.9,9.89,72,0.98
2000,6,21,21.06,19.02,20.04,21.39,9.4,26.04,16.64,14.22,88.62,18.48
2000,6,22,20.84,16.23,18.53,21.19,9.48,26.01,16.53,11.78,77.12,1.72
2000,6,23,18.11,13.13,15.62,18.28,8.91,22.69,13.79,9.58,74.31,0.15
2000,6,24,19.8,15.48,17.64,20.15,11.92,25.19,13.26,11.23,77.44,0.19
2000,6,25,23.09,19.58,21.33,23.13,9.3,28.14,18.83,14.59,81.38,1.81
2000,6,26,23.63,18.44,21.04,23.51,12.67,29.22,16.54,13.61,75.56,1.12
2000,6,27,20.13,15.55,17.83,20.66,8.15,23.3,15.15,11.41,77.38,3.52
2000,6,28,18.24,11.48,14.86,18.55,10.1,22.62,12.51,8.61,67.69,0.14
2000,6,29,17.5,13.88,15.69,18.1,7.88,21.64,13.76,10.07,80.44,2.88
2000,6,30,17.2,12.29,14.74,17.76,8.25,21.96,13.71,9.09,75.31,0.74
2000,7,1,19.69,13.6,16.65,19.98,13.31,25.87,12.56,9.89,70.81,0.01
2000,7,2,21.27,13.98,17.62,21.53,11.32,26.8,15.47,10.13,66.12,0
2000,7,3,19.55,17.76,18.65,19.97,5.44,22.8,17.36,12.94,89.44,8.13
2000,7,4,20.92,16.74,18.83,21.18,11.15,26.35,15.2,12.15,78.81,0.67
2000,7,5,17.52,11.49,14.51,17.8,9.02,22.3,13.28,8.61,70.25,0
2000,7,6,16.97,9.48,13.23,16.79,8.79,21.62,12.83,7.51,63.88,0
2000,7,7,15.87,10.02,12.95,16.57,8.36,19.82,11.46,7.75,71.38,0
2000,7,8,17.75,10.58,14.16,17.89,12.7,23.39,10.69,8.06,65.94,0.36
2000,7,9,19.1,15.22,17.16,19.51,10.68,23.44,12.75,11.23,79.81,4.07
2000,7,10,20.7,16.84,18.77,21,9.84,24.75,14.9,12.33,80.38,1.35
2000,7,11,18.3,11.48,14.89,18.65,11.42,23.85,12.43,8.67,68.38,0
2000,7,12,19.73,12.06,15.89,19.13,11.57,25.44,13.87,8.91,64.62,0.01
2000,7,13,20.58,13.74,17.16,20.61,12.87,26.87,14.01,10.01,67.69,0.69
2000,7,14,21,16.81,18.9,21.38,10.48,26.41,15.94,12.27,79.25,14.75
2000,7,15,19.13,17.75,18.44,19.54,5.12,22.28,17.16,13,92.06,21.8
2000,7,16,19.97,16.75,18.36,20.24,8.63,24.2,15.56,12.15,83.19,4.41
2000,7,17,21.21,16.91,19.06,21.52,10.96,26.56,15.59,12.27,78.44,0.33
2000,7,18,18.93,12.98,15.96,19.45,8.62,22.61,13.99,9.64,69.75,0.07
2000,7,19,16.58,10.9,13.73,17.19,10.84,21.87,11.02,8.24,71.5,0.03
2000,7,20,16.68,9.59,13.14,16.6,13.09,22.85,9.76,7.57,66.5,0.79
2000,7,21,16.93,13.83,15.38,17.07,8.52,20.94,12.41,10.13,82.31,6.41
2000,7,22,16.87,11.83,14.35,17.44,10.16,22.22,12.06,8.79,75.25,0.55
2000,7,23,17.65,12.49,15.07,17.88,11.49,23.05,11.55,9.09,73.88,0.38
2000,7,24,19.33,13.63,16.48,18.77,12.51,24.42,11.91,9.83,71.88,0.01
2000,7,25,21.45,14.87,18.16,21.07,11.07,26.62,15.55,10.68,69.06,0.03
2000,7,26,20.37,15.52,17.95,20.8,9.66,25.46,15.8,11.05,76.12,0.12
2000,7,27,21.04,16.79,18.91,21.4,11.73,26.72,14.99,12.08,79.19,1.4
2000,7,28,22.58,16.37,19.48,22.76,14.1,29.9,15.8,11.78,71.94,0.98
2000,7,29,21.15,18.48,19.82,21.57,7.22,25.21,17.99,13.49,85.44,3.67
2000,7,30,21.59,19.27,20.43,21.92,6.59,25.43,18.83,14.16,87.5,4.91
2000,7,31,23.12,20.96,22.04,23.33,8.83,28.31,19.48,15.75,88.81,12.33
2000,8,1,22.58,20.96,21.77,22.83,5.98,26.16,20.19,15.75,90.94,14.28
2000,8,2,24.49,19.6,22.05,24.62,9.63,29.62,19.98,14.53,76.56,1.29
2000,8,3,21.94,18.18,20.06,22.3,12.05,27.13,15.08,13.37,80.19,1.61
2000,8,4,17.62,11.31,14.46,18.19,10.52,23.12,12.59,8.48,70.12,0
2000,8,5,19.43,12.18,15.8,19.26,11.24,24.96,13.72,8.97,65.88,0.17
2000,8,6,18.32,15.32,16.82,18.89,6.61,21.15,14.54,11.23,83.19,6.24
2000,8,7,24.48,20.16,22.33,24.53,9.72,29.94,20.23,15.14,79.06,5.33
2000,8,8,24.05,18.01,21.03,23.98,10.66,29.29,18.62,13.18,71.62,0.91
2000,8,9,23.79,18.11,20.94,23.83,8.53,28.49,19.96,13.31,72.62,4.98
2000,8,10,21.15,16.58,18.87,21.41,8.26,25.65,17.4,11.96,77.31,1.27
2000,8,11,19.13,16.1,17.62,19.49,7.12,23.26,16.14,11.6,83.44,5.13
2000,8,12,18.01,15.07,16.54,18.4,5.99,21.1,15.11,10.86,83.81,4.28
2000,8,13,20.15,14.73,17.44,19.9,11.17,25.29,14.12,10.62,73.62,0.42
2000,8,14,20.97,15.83,18.4,20.65,9.7,26.1,16.4,11.35,74.94,0.75
2000,8,15,23.56,15.72,19.64,23.01,14.63,31.4,16.77,11.35,66.38,1.2
2000,8,16,19.83,14.23,17.04,20.4,7.35,22.96,15.6,10.5,72.19,9.71
2000,8,17,15.84,8.68,12.26,16.05,9.26,20.88,11.62,7.08,64.38,0.14
2000,8,18,16.3,9.12,12.71,16.83,14.52,23.53,9.01,7.39,67,0.35
2000,8,19,16.43,11.18,13.8,17.08,8.45,21.01,12.55,8.36,72.94,0.05
2000,8,20,13.65,6.83,10.24,14.24,10,18.89,8.88,6.23,66.56,0
2000,8,21,16.14,8.79,12.47,16.06,14.38,23.05,8.67,7.08,66.06,0.01
2000,8,22,19.4,9.23,14.31,19.45,15.68,27.53,11.86,7.39,57.44,0.03
2000,8,23,18.97,15.93,17.45,19.2,9.3,24.82,15.51,11.6,83.31,22.29
2000,8,24,19.23,14.32,16.77,18.99,9.33,24.69,15.36,10.38,76.25,1.05
2000,8,25,19.73,12.52,16.12,18.82,13.36,26.17,12.81,9.16,66.19,0.01
2000,8,26,21.03,12.67,16.85,20.61,15.6,28.59,12.98,9.34,63.06,0.07
2000,8,27,20.96,16.38,18.67,21.15,9.23,26.19,16.95,11.78,77.44,0.16
2000,8,28,21.3,16.12,18.71,21.62,13.29,28,14.71,11.6,75.56,0.07
2000,8,29,22.73,16.63,19.68,22.94,11.71,28.76,17.05,11.96,71.88,0.04
2000,8,30,23.3,17.33,20.32,23.43,13.18,30.19,17.01,12.51,72.19,0
2000,8,31,24.59,18.03,21.31,24.75,13.98,32.13,18.15,13.06,70.31,0
2000,9,1,26.01,19.9,22.95,26.01,12.67,32.72,20.05,14.71,71.88,0.13
2000,9,2,23.33,19.55,21.44,23.62,10.12,28.51,18.39,14.47,80.62,1.24
2000,9,3,21.79,16.23,19.01,22.05,12.16,27.8,15.63,11.72,73.06,1.09
2000,9,4,16.73,11.53,14.13,17.54,8.96,19.53,10.58,9.03,72.94,0.91
2000,9,5,12.1,3.77,7.94,13.13,12.28,18.66,6.38,5,61.38,0
2000,9,6,13.73,5.1,9.41,14.51,16.35,22.18,5.82,5.49,63,0
2000,9,7,16.94,6.01,11.48,17.39,16.72,25.98,9.26,5.86,52.81,0
2000,9,8,19.87,12.84,16.36,20.1,16.85,28.77,11.92,9.77,66.81,1.44
2000,9,9,20.93,15.58,18.26,20.84,11.18,27.55,16.37,11.23,74.69,3.71
2000,9,10,22.31,16.61,19.46,22.44,14.94,30.08,15.15,11.96,73.31,2.05
2000,9,11,21.64,17.44,19.55,21.78,5.06,24.58,19.52,12.63,77.38,3.99
2000,9,12,22.24,18.26,20.25,22.37,12.85,29.07,16.22,13.43,79.69,24.22
2000,9,13,16.35,8.42,12.38,16.01,8.52,20.88,12.36,7.2,64.12,0.93
2000,9,14,16.63,7.46,12.05,16.96,15.96,25.27,9.32,6.65,60.31,4.75
2000,9,15,13.55,10.4,11.98,14.25,8.91,17.63,8.71,8.12,83.31,9.25
2000,9,16,11.2,5.51,8.36,12,7.35,14.65,7.3,5.74,70.38,0.19
2000,9,17,15.96,7.33,11.65,16.29,12.09,21.83,9.73,6.47,58.31,0
2000,9,18,17.71,9.98,13.84,17.62,13.51,24.49,10.98,7.81,65.12,0
2000,9,19,17.75,11.41,14.58,17.82,9,22.75,13.75,8.61,68.69,0.02
2000,9,20,21.09,11.16,16.12,21.07,16.36,29.33,12.97,8.48,56.81,0.09
2000,9,21,16.26,9.26,12.76,16.58,9.57,21.33,11.76,7.57,64.38,7.53
2000,9,22,13.26,6.61,9.94,13.69,8.97,18.74,9.77,6.16,67.19,4.95
2000,9,23,16.86,14.5,15.68,17.15,14.44,24.48,10.04,10.74,86.88,12.48
2000,9,24,13.83,10.85,12.34,14.23,10.49,18.67,8.19,8.48,83.56,5.74
2000,9,25,9.76,2.9,6.33,10.11,9.84,15.05,5.2,4.82,66.38,0.03
2000,9,26,9.66,2.76,6.22,10.13,12.98,17.05,4.08,4.7,67.12,0.11
2000,9,27,13.6,7.62,10.61,13.93,15.8,21.4,5.6,6.65,70.94,0.98
2000,9,28,6.7,-0.58,3.06,7.32,9.81,11.21,1.4,3.78,63.94,0.85
2000,9,29,7.9,-0.77,3.57,7.96,17.68,16.58,-1.1,3.66,60.69,0
2000,9,30,12.51,4.62,8.57,12.8,16.02,21.01,5,5.43,60.75,0.03
2000,10,1,14.69,8.23,11.46,14.83,12.97,22.24,9.27,6.84,67.69,0
2000,10,2,16.52,9.07,12.8,16.58,14.45,24.3,9.83,7.32,64.94,0.01
2000,10,3,15.46,10.33,12.89,15.51,10.63,20.54,9.9,8.06,73.38,0.7
2000,10,4,11.15,9.54,10.34,11.02,7.13,14.88,7.76,7.51,88.81,6.36
2000,10,5,10.6,8.66,9.63,10.44,6.84,14.25,7.4,7.08,88.12,11.01
2000,10,6,9.76,8.51,9.14,10.19,5.67,12.36,6.69,7.02,92.06,7.07
2000,10,7,7.46,3.24,5.35,8.07,6.8,10.55,3.76,4.94,77.19,2
2000,10,8,3.9,1.3,2.6,4.76,4.98,6.6,1.62,4.21,84.5,4.68
2000,10,9,2.61,-0.68,0.96,3.05,5.8,5.63,-0.17,3.66,80.25,1.26
2000,10,10,3.69,1.42,2.55,4.37,7.33,7.86,0.53,4.33,85.75,2.33
2000,10,11,10.24,5.98,8.12,10.3,8.59,15.4,6.81,5.92,76.69,0
2000,10,12,10.87,5.55,8.21,10.89,13.75,18.96,5.22,5.68,72.31,0.09
2000,10,13,13.59,7.1,10.35,13.48,14.06,20.67,6.61,6.41,67.25,0.05
2000,10,14,16.92,8.92,12.92,16.7,13.15,23.79,10.64,7.26,61.12,0.07
2000,10,15,14.04,10.83,12.44,13.98,8.9,18.66,9.76,8.18,82,0.63
2000,10,16,10.83,9.77,10.3,11.07,4.76,13.82,9.05,7.57,93.31,11.41
2000,10,17,11.47,10.4,10.93,11.62,7.24,15.71,8.47,7.93,93.31,3.56
2000,10,18,11.12,9.34,10.23,11.26,7.64,14.82,7.18,7.45,89.38,11.34
2000,10,19,9.45,5.55,7.51,9.65,9.12,13.78,4.65,5.8,79.38,0.03
2000,10,20,11.42,6.65,9.04,11.53,16.55,20.18,3.62,6.23,75.44,0
2000,10,21,12.4,7.68,10.04,12.43,13.65,19.64,5.99,6.59,74.62,0.06
2000,10,22,5.66,-0.03,2.82,6.12,11.89,12.71,0.82,3.78,71.88,0.01
2000,10,23,7.62,1.71,4.67,7.87,16.88,16.69,-0.19,4.33,70.69,0.2
2000,10,24,12.3,8.36,10.33,11.71,9.76,18.21,8.45,7.02,77.56,0.11
2000,10,25,14.65,11.54,13.09,12.83,8.79,19.82,11.03,8.54,83,0.1
2000,10,26,15.06,11.82,13.44,14.87,12.84,22.3,9.45,8.73,81.69,0.13
2000,10,27,16.21,11.94,14.07,16.01,11.99,23.42,11.43,8.91,77.62,1.2
2000,10,28,5.16,-2.09,1.54,5.84,10.05,12.01,1.96,3.42,60.56,0.75
2000,10,29,1.65,-4.69,-1.52,2.48,5.27,4.3,-0.96,2.69,62.88,0.08
2000,10,30,3.16,-1.59,0.79,3.66,8.71,7.97,-0.75,3.42,73,0.05
2000,10,31,3.58,1.2,2.39,3.49,10.72,10.21,-0.51,4.15,84.12,0
2000,11,1,4.73,2.19,3.45,4.07,12.69,12.23,-0.45,4.46,84.06,0.01
2000,11,2,6.88,1.94,4.41,4.94,13.04,15.12,2.08,4.46,75,0
2000,11,3,8.87,3.46,6.17,8.32,16.54,19.01,2.47,5.07,73.12,0.49
2000,11,4,6.16,5.56,5.87,6.34,5.38,9.41,4.05,5.74,94.38,2.57
2000,11,5,3.65,0.69,2.17,3.95,8.19,7.16,-1.02,4.09,83,0.77
2000,11,6,2.5,-0.57,0.96,2.03,12.23,9.4,-2.83,3.66,81.25,0
2000,11,7,4.56,1.63,3.09,2.45,9.28,9.61,0.33,4.33,82.5,0.22
2000,11,8,7.67,5.05,6.36,7.44,13.8,15.98,2.18,5.55,85.25,0.29
2000,11,9,11.28,8.98,10.13,11.14,9.38,16.85,7.47,7.39,86.19,2.96
2000,11,10,10.8,9.69,10.25,10.68,3.16,12.34,9.19,7.75,92.88,13.38
2000,11,11,5.48,3.86,4.67,5.7,7.73,8.94,1.21,5.13,89.31,3.15
2000,11,12,2.78,0.67,1.73,2.69,7.47,7.77,0.3,4.03,86.75,2.66
2000,11,13,3.52,2.4,2.97,3.79,10.4,8.91,-1.49,4.64,91.5,1
2000,11,14,4.83,1.97,3.4,4.97,7.87,8.72,0.85,4.58,83.44,2.04
2000,11,15,1.76,-0.34,0.72,2.17,4.73,4.46,-0.27,3.78,86.62,2.86
2000,11,16,2.19,-1.56,0.31,2.47,6.69,5.4,-1.28,3.48,77.62,0.52
2000,11,17,2.68,-0.27,1.2,2.87,4.02,4.25,0.23,3.85,81.12,2.57
2000,11,18,0.54,-2.04,-0.75,0.8,4.34,3.02,-1.32,3.3,83.94,1.08
2000,11,19,-0.52,-4.32,-2.42,-0.35,7.2,3.7,-3.5,2.75,76.94,0.43
2000,11,20,-0.41,-4.27,-2.34,-0.1,8.22,5.51,-2.71,2.81,76.06,1.13
2000,11,21,-1.05,-4.69,-2.87,-0.74,4.02,0.68,-3.35,2.69,76.69,2.92
2000,11,22,-3.95,-7.27,-5.6,-3.45,3.2,-2.6,-5.81,2.2,79.19,2.19
2000,11,23,-5.13,-8.89,-7.01,-4.95,3.34,-3.53,-6.86,1.89,76.12,0.8
2000,11,24,-4.03,-7.98,-6.01,-4.42,5.76,-0.52,-6.28,2.01,75.81,0.6
2000,11,25,-2.38,-6.1,-4.24,-2.56,10.47,2.9,-7.57,2.44,76.56,0.3
2000,11,26,2.82,2.49,2.65,2.59,5.09,5.91,0.81,4.64,95.69,14.21
2000,11,27,2.81,2.52,2.67,2.69,3.2,4.6,1.4,4.7,97.75,2.7
2000,11,28,2.26,1.76,2.01,2.15,5.46,5.41,-0.05,4.39,96.12,1.9
2000,11,29,1.76,-0.18,0.79,1.48,6.8,6.08,-0.72,3.78,88.19,1.28
2000,11,30,-0.55,-1.49,-1.02,-0.45,3.41,0.73,-2.68,3.48,93.88,4.83
